Novel	O
Algorithms	O
Reveal	O
Streptococcal	O
Transcriptomes	O
and	O
Clues	O
about	O
Undefined	O
Genes	O

Bacteria	O
-	O
host	O
interactions	O
are	O
dynamic	O
processes	O
,	O
and	O
understanding	O
transcriptional	O
responses	O
that	O
directly	O
or	O
indirectly	O
regulate	O
the	O
expression	O
of	O
genes	O
involved	O
in	O
initial	O
infection	O
stages	O
would	O
illuminate	O
the	O
molecular	O
events	O
that	O
result	O
in	O
host	O
colonization	O
.	O

We	O
used	O
oligonucleotide	O
microarrays	O
to	O
monitor	O
(	O
in	O
vitro	O
)	O
differential	O
gene	O
expression	O
in	O
group	O
A	O
streptococci	O
during	O
pharyngeal	O
cell	O
adherence	O
,	O
the	O
first	O
overt	O
infection	O
stage	O
.	O

We	O
present	O
neighbor	O
clustering	O
,	O
a	O
new	O
computational	O
method	O
for	O
further	O
analyzing	O
bacterial	O
microarray	O
data	O
that	O
combines	O
two	O
informative	O
characteristics	O
of	O
bacterial	O
genes	O
that	O
share	O
common	O
function	O
or	O
regulation	O
:	O
(	O
1	O
)	O
similar	O
gene	O
expression	O
profiles	O
(	O
i	O
.	O
e	O
.	O
,	O
co	O
-	O
expression	O
)	O
;	O
and	O
(	O
2	O
)	O
physical	O
proximity	O
of	O
genes	O
on	O
the	O
chromosome	O
.	O

This	O
method	O
identifies	O
statistically	O
significant	O
clusters	O
of	O
co	O
-	O
expressed	O
gene	O
neighbors	O
that	O
potentially	O
share	O
common	O
function	O
or	O
regulation	O
by	O
coupling	O
statistically	O
analyzed	O
gene	O
expression	O
profiles	O
with	O
the	O
chromosomal	O
position	O
of	O
genes	O
.	O

We	O
applied	O
this	O
method	O
to	O
our	O
own	O
data	O
and	O
to	O
those	O
of	O
others	O
,	O
and	O
we	O
show	O
that	O
it	O
identified	O
a	O
greater	O
number	O
of	O
differentially	O
expressed	O
genes	O
,	O
facilitating	O
the	O
reconstruction	O
of	O
more	O
multimeric	O
proteins	O
and	O
complete	O
metabolic	O
pathways	O
than	O
would	O
have	O
been	O
possible	O
without	O
its	O
application	O
.	O

We	O
assessed	O
the	O
biological	O
significance	O
of	O
two	O
identified	O
genes	O
by	O
assaying	O
deletion	O
mutants	O
for	O
adherence	O
in	O
vitro	O
and	O
show	O
that	O
