The	O
relationship	O
of	O
glycosylation	O
and	O
isoelectric	O
point	O
with	O
tumor	O
accumulation	O
of	O
avidin	S-Protein
.	O

Radiolabeled	O
avidin	S-Protein
markedly	O
accumulated	O
in	O
intraperitoneal	O
tumors	O
and	O
was	O
cleared	O
rapidly	O
from	O
circulation	O
when	O
given	O
intraperitoneally	O
.	O

This	O
study	O
investigated	O
the	O
mechanisms	O
of	O
the	O
tumor	O
localization	O
of	O
avidin	S-Protein
.	O

METHODS	O
:	O
Avidin	S-Protein
was	O
deglycosylated	O
through	O
endoglycosydase	B-Protein
-	I-Protein
H	E-Protein
digestion	O
and	O
/	O
or	O
neutralized	O
by	O
acetylation	O
of	O
its	O
lysine	O
amino	O
acids	O
with	O
acetic	O
acid	O
N	O
-	O
hydroxysuccinimide	O
ester	O
.	O

Avidin	S-Protein
and	O
modified	O
avidins	S-Protein
were	O
analyzed	O
using	O
sodium	O
dodecylsulfate	O
-	O
polyacrylamide	O
gel	O
electrophoresis	O
(	O
SDS	O
/	O
PAGE	O
)	O
and	O
isoelectric	O
focusing	O
.	O

A	O
tumor	O
model	O
was	O
established	O
by	O
intraperitoneal	O
injection	O
of	O
human	O
colon	O
cancer	O
cells	O
,	O
LS180	O
,	O
in	O
nude	O
mice	O
.	O

Avidin	S-Protein
and	O
modified	O
avidins	S-Protein
were	O
labeled	O
with	O
111In	O
using	O
diethyleneamine	O
pentaacetic	O
acid	O
-	O
biotin	O
and	O
were	O
administered	O
intraperitoneally	O
into	O
the	O
tumor	O
-	O
bearing	O
mice	O
.	O

The	O
biodistribution	O
of	O
radioactivity	O
was	O
examined	O
2	O
and	O
24	O
h	O
postinjection	O
.	O

RESULTS	O
:	O
Deglycosylated	O
avidins	S-Protein
revealed	O
a	O
major	O
band	O
of	O
smaller	O
molecules	O
on	O
SDS	O
/	O
PAGE	O
.	O

The	O
isoelectric	O
point	O
of	O
neutralized	O
avidins	S-Protein
was	O
reduced	O
to	O
less	O
than	O
5	O
,	O
whereas	O
that	O
of	O
unneutralized	O
avidins	S-Protein
was	O
more	O
than	O
9	O
.	O
5	O
.	O

Biodistribution	O
study	O
demonstrated	O
that	O
liver	O
uptake	O
was	O
decreased	O
by	O
deglycosylation	O
and	O
kidney	O
accumulation	O
was	O
decreased	O
by	O
neutralization	O
,	O
respectively	O
.	O

The	O
blood	O
clearance	O
was	O
remarkably	O
slowed	O
by	O
combined	O
modification	O
of	O
deglycosylation	O
and	O
neutralization	O
.	O

The	O
tumor	O
uptake	O
of	O
radioactivity	O
was	O
reduced	O
by	O
either	O
deglycosylation	O
or	O
neutralization	O
and	O
was	O
further	O
decreased	O
with	O
combined	O
modification	O
.	O

CONCLUSION	O
:	O
Both	O
high	O
glycosylation	O
and	O
positive	O
charge	O
of	O
avidin	S-Protein
contributed	O
to	O
its	O
accumulation	O
in	O
tumor	O
.	O

This	O
study	O
may	O
facilitate	O
development	O
of	O
a	O
new	O
vehicle	O
for	O
the	O
delivery	O
of	O
therapeutic	O
agents	O
to	O
intraperitoneal	O
tumors	O
.	O

A	O
novel	O
aromatic	O
-	O
ring	O
-	O
hydroxylating	O
dioxygenase	O
from	O
the	O
diterpenoid	O
-	O
degrading	O
bacterium	O
Pseudomonas	O
abietaniphila	O
BKME	O
-	O
9	O
.	O

Pseudomonas	O
abietaniphila	O
BKME	O
-	O
9	O
is	O
able	O
to	O
degrade	O
dehydroabietic	O
acid	O
(	O
DhA	O
)	O
via	O
ring	O
hydroxylation	O
by	O
a	O
novel	O
