UCP4	B-Gene_or_gene_product
,	O
a	O
novel	O
brain	O
-	O
specific	O
mitochondrial	O
protein	B-Gene_or_gene_product
that	O
reduces	O
membrane	O
potential	O
in	O
mammalian	O
cells	O
.	O

Uncoupling	B-Gene_or_gene_product
proteins	I-Gene_or_gene_product
(	O
UCPs	B-Gene_or_gene_product
)	O
are	O
a	O
family	O
of	O
mitochondrial	O
transporter	B-Gene_or_gene_product
proteins	I-Gene_or_gene_product
that	O
have	O
been	O
implicated	O
in	O
thermoregulatory	O
heat	O
production	O
and	O
maintenance	O
of	O
the	O
basal	O
metabolic	O
rate	O
.	O

We	O
have	O
identified	O
and	O
partially	O
characterized	O
a	O
novel	O
member	O
of	O
the	O
human	O
uncoupling	B-Gene_or_gene_product
protein	I-Gene_or_gene_product
family	O
,	O
termed	O
uncoupling	B-Gene_or_gene_product
protein	I-Gene_or_gene_product
-	I-Gene_or_gene_product
4	I-Gene_or_gene_product
(	O
UCP4	B-Gene_or_gene_product
)	O
.	O

Protein	B-Gene_or_gene_product
sequence	O
analyses	O
showed	O
that	O
UCP4	B-Gene_or_gene_product
is	O
most	O
related	O
to	O
UCP3	B-Gene_or_gene_product
and	O
possesses	O
features	O
characteristic	O
of	O
mitochondrial	O
transporter	B-Gene_or_gene_product
proteins	I-Gene_or_gene_product
.	O

Unlike	O
other	O
known	O
UCPs	B-Gene_or_gene_product
,	O
UCP4	B-Gene_or_gene_product
transcripts	O
are	O
exclusively	O
expressed	O
in	O
both	O
fetal	O
and	O
adult	O
brain	O
tissues	O
.	O

UCP4	B-Gene_or_gene_product
maps	O
to	O
human	O
chromosome	O
6p11	O
.	O
2	O
-	O
q12	O
.	O

Consistent	O
with	O
its	O
potential	O
role	O
as	O
an	O
uncoupling	B-Gene_or_gene_product
protein	I-Gene_or_gene_product
,	O
UCP4	B-Gene_or_gene_product
is	O
localized	O
to	O
the	O
mitochondria	O
and	O
its	O
ectopic	O
expression	O
in	O
mammalian	O
cells	O
reduces	O
mitochondrial	O
membrane	O
potential	O
.	O

These	O
findings	O
suggest	O
that	O
UCP4	B-Gene_or_gene_product
may	O
be	O
involved	O
in	O
thermoregulatory	O
heat	O
production	O
and	O
metabolism	O
in	O
the	O
brain	O
.	O

Molecular	O
cloning	O
and	O
characterization	O
of	O
a	O
novel	O
angiopoietin	B-Gene_or_gene_product
family	I-Gene_or_gene_product
protein	I-Gene_or_gene_product
,	O
angiopoietin	B-Gene_or_gene_product
-	I-Gene_or_gene_product
3	I-Gene_or_gene_product
.	O

Using	O
homology	O
-	O
based	O
PCR	O
,	O
we	O
have	O
isolated	O
cDNA	O
encoding	O
a	O
novel	O
member	O
(	O
491	O
amino	O
acids	O
)	O
of	O
the	O
angiopoietin	B-Gene_or_gene_product
(	O
Ang	B-Gene_or_gene_product
)	O
family	O
from	O
human	O
adult	O
heart	O
cDNA	O
and	O
have	O
designated	O
it	O
angiopoietin	O
-	O
3	O
(	O
Ang3	B-Gene_or_gene_product
)	O
.	O

The	O
NH2	O
-	O
terminal	O
and	O
COOH	O
-	O
terminal	O
portions	O
of	O
Ang	B-Gene_or_gene_product
-	I-Gene_or_gene_product
3	I-Gene_or_gene_product
contain	O
the	O
characteristic	O
coiled	O
-	O
coil	O
domain	O
and	O
fibrinogen	O
-	O
like	O
domain	O
that	O
are	O
conserved	O
in	O
other	O
known	O
Angs	B-Gene_or_gene_product
.	O

Ang3	B-Gene_or_gene_product
has	O
a	O
highly	O
hydrophobic	O
region	O
at	O
the	O
N	O
-	O
terminus	O
(	O
approximately	O
21	O
amino	O
acids	O
)	O
that	O
is	O
typical	O
of	O
a	O
signal	O
sequence	O
for	O
protein	O
secretion	O
.	O

Ang3	B-Gene_or_gene_product
mRNA	O
is	O
most	O
abundant	O
in	O
adrenal	O
gland	O
,	O
placenta	O
,	O
thyroid	O
gland	O
,	O
heart	O
and	O
small	O
intestine	O
in	O
human	O
adult	O
tissues	O
.	O

Additionally	O
,	O
Ang3	B-Gene_or_gene_product
is	O
a	O
secretory	B-Gene_or_gene_product
protein	I-Gene_or_gene_product
,	O
but	O
is	O
not	O
a	O
mitogen	B-Gene_or_gene_product
in	O
endothelial	O
cells	O
.	O

Purification	O
and	O
identification	O
of	O
a	O
novel	O
subunit	O
of	O
protein	O
serine	O
/	O
threonine	O
phosphatase	O
4	O
.	O

The	O
catalytic	O
subunit	O
of	O
protein	O
serine	O
/	O
threonine	O
phosphatase	O
4	O
(	O
PP4C	O
)	O
has	O
greater	O
than	O
65	O
%	O
amino	O
acid	O
identity	O
to	O
the	O
catalytic	O
subunit	O
of	O
protein	O
phosphatase	O
2A	O
(	O
PP2AC	O
)	O
.	O

Despite	O
this	O
high	O
homology	O
,	O
PP4	O
does	O
not	O
appear	O
to	O
associate	O
with	O
known	O
PP2A	O
regulatory	O
subunits	O
.	O

As	O
a	O
first	O
step	O
toward	O
characterization	O
of	O
PP4	O
holoenzymes	O
and	O
identification	O
of	O
putative	O
PP4	O
regulatory	O
subunits	O
,	O
PP4	O
was	O
purified	O
from	O
bovine	O
testis	O
soluble	O
extracts	O
.	O

PP4	O
existed	O
in	O
two	O
complexes	O
of	O
approximately	O
270	O
-	O
300	O
and	O
400	O
-	O
450	O
kDa	O
as	O
determined	O
by	O
gel	O
filtration	O
chromatography	O
.	O

The	O
smaller	O
PP4	O
complex	O
was	O
purified	O
by	O
sequential	O
phenyl	O
-	O
Sepharose	O
,	O
Source	O
15Q	O
,	O
DEAE2	O
,	O
and	O
Superdex	O
200	O
gel	O
filtration	O
chromatographies	O
.	O

The	O
final	O
product	O
contained	O
two	O
major	O
proteins	B-Gene_or_gene_product
:	O
the	O
PP4	O
catalytic	O
subunit	O
plus	O
a	O
protein	B-Gene_or_gene_product
that	O
migrated	O
as	O
a	O
doublet	O
of	O
120	O
-	O
125	O
kDa	O
on	O
SDS	O
-	O
polyacrylamide	O
gel	O
electrophoresis	O
.	O

The	O
associated	B-Gene_or_gene_product
protein	I-Gene_or_gene_product
,	O
termed	O
PP4R1	O
,	O
and	O
PP4C	O
also	O
bound	O
to	O
microcystin	O
-	O
Sepharose	O
.	O

Mass	O
spectrometry	O
analysis	O
of	O
the	O
purified	O
complex	O
revealed	O
two	O
major	O
peaks	O
,	O
at	O
35	O
(	O
PP4C	O
)	O
and	O
105	O
kDa	O
(	O
PP4R1	O
)	O
.	O

Amino	O
acid	O
sequence	O
information	O
of	O
several	O
peptides	O
derived	O
from	O
the	O
105	O
kDa	O
protein	B-Gene_or_gene_product
was	O
utilized	O
to	O
isolate	O
a	O
human	O
cDNA	O
clone	O
.	O

Analysis	O
of	O
the	O
predicted	O
amino	O
acid	O
sequence	O
revealed	O
13	O
nonidentical	O
repeats	O
similar	O
to	O
repeats	O
found	O
in	O
the	O
A	O
subunit	O
of	O
PP2A	B-Gene_or_gene_product
(	O
PP2AA	O
)	O
.	O

The	O
PP4R1	O
cDNA	O
clone	O
engineered	O
with	O
an	O
N	O
-	O
terminal	O
Myc	O
tag	O
was	O
expressed	O
in	O
COS	O
M6	O
cells	O
and	O
PP4C	B-Gene_or_gene_product
co	O
-	O
immunoprecipitated	O
with	O
Myc	O
-	O
tagged	O
PP4R1	B-Gene_or_gene_product
.	O

These	O
data	O
indicate	O
that	O
one	O
form	O
of	O
PP4	O
is	O
similar	O
to	O
the	O
core	O
complex	O
of	O
PP2A	O
in	O
that	O
it	O
consists	O
of	O
a	O
catalytic	O
subunit	O
and	O
a	O
"	O
PP2AA	O
-	O
like	O
"	O
structural	O
subunit	O
.	O

Conserved	O
residues	O
of	O
human	O
XPG	O
protein	O
important	O
for	O
nuclease	O
activity	O
and	O
function	O
in	O
nucleotide	O
excision	O
repair	O
.	O

The	O
human	O
XPG	O
endonuclease	O
cuts	O
on	O
the	O
3	O
'	O
side	O
of	O
a	O
DNA	O
lesion	O
during	O
nucleotide	O
excision	O
repair	O
.	O

Mutations	O
in	O
XPG	O
can	O
lead	O
to	O
the	O
disorders	O
xeroderma	O
pigmentosum	O
(	O
XP	O
)	O
and	O
Cockayne	O
syndrome	O
.	O

XPG	O
shares	O
sequence	O
similarities	O
in	O
two	O
regions	O
with	O
a	O
family	O
of	O
structure	O
-	O
specific	O
nucleases	O
and	O
exonucleases	O
.	O

To	O
begin	O
defining	O
its	O
catalytic	O
mechanism	O
,	O
we	O
changed	O
highly	O
conserved	O
residues	O
and	O
determined	O
the	O
effects	O
on	O
the	O
endonuclease	O
activity	O
of	O
isolated	O
XPG	O
,	O
its	O
function	O
in	O
open	O
complex	O
formation	O
and	O
dual	O
incision	O
reconstituted	O
with	O
purified	O
proteins	B-Gene_or_gene_product
,	O
and	O
its	O
ability	O
to	O
restore	O
cellular	O
resistance	O
to	O
UV	O
light	O
