The	O
Cdc6	S-Gene_or_gene_product
protein	O
is	O
ubiquitinated	O
in	O
vivo	O
for	O
proteolysis	O
in	O
Saccharomyces	O
cerevisiae	O
.	O

The	O
Saccharomyces	O
cerevisiae	O
Cdc6	S-Gene_or_gene_product
protein	O
is	O
necessary	O
for	O
the	O
formation	O
of	O
pre	B-Complex
-	I-Complex
replicative	I-Complex
complexes	E-Complex
that	O
are	O
required	O
for	O
firing	O
DNA	O
replication	O
at	O
origins	O
at	O
the	O
beginning	O
of	O
S	O
phase	O
.	O

Cdc6p	S-Gene_or_gene_product
protein	O
levels	O
oscillate	O
during	O
the	O
cell	O
cycle	O
.	O

In	O
a	O
normal	O
cell	O
cycle	O
the	O
presence	O
of	O
this	O
protein	O
is	O
restricted	O
to	O
G1	O
,	O
partly	O
because	O
the	O
CDC6	S-Gene_or_gene_product
gene	O
is	O
transcribed	O
only	O
during	O
G1	O
and	O
partly	O
because	O
the	O
Cdc6p	S-Gene_or_gene_product
protein	O
is	O
rapidly	O
degraded	O
at	O
late	O
G1	O
/	O
early	O
S	O
phase	O
.	O

We	O
report	O
here	O
that	O
the	O
Cdc6p	S-Gene_or_gene_product
protein	O
is	O
degraded	O
in	O
a	O
Cdc4	S-Gene_or_gene_product
-	O
dependent	O
manner	O
,	O
suggesting	O
that	O
phosphorylated	O
Cdc6	S-Gene_or_gene_product
is	O
specifically	O
recognized	O
by	O
the	O
ubiquitin	S-Gene_or_gene_product
-	O
mediated	O
proteolysis	O
machinery	O
.	O

Indeed	O
,	O
we	O
have	O
found	O
that	O
Cdc6	S-Gene_or_gene_product
is	O
ubiquitinated	O
in	O
vivo	O
and	O
degraded	O
by	O
a	O
Cdc4	S-Gene_or_gene_product
-	O
dependent	O
mechanism	O
.	O

Our	O
data	O
,	O
together	O
with	O
previous	O
observations	O
regarding	O
Cdc6	S-Gene_or_gene_product
stability	O
,	O
suggest	O
that	O
under	O
physiological	O
conditions	O
budding	O
yeast	O
cells	O
degrade	O
ubiquitinated	O
Cdc6	S-Gene_or_gene_product
every	O
cell	O
cycle	O
at	O
the	O
beginning	O
of	O
S	O
phase	O
.	O

Regulation	O
of	O
NF	B-Complex
-	I-Complex
kappaB	E-Complex
RelA	S-Gene_or_gene_product
phosphorylation	O
and	O
transcriptional	O
activity	O
by	O
p21	S-Gene_or_gene_product
(	O
ras	S-Gene_or_gene_product
)	O
and	O
protein	B-Gene_or_gene_product
kinase	I-Gene_or_gene_product
Czeta	E-Gene_or_gene_product
in	O
primary	O
endothelial	O
cells	O
.	O

The	O
activity	O
of	O
the	O
transcription	O
factor	O
NF	B-Complex
-	I-Complex
kappaB	E-Complex
is	O
thought	O
to	O
be	O
regulated	O
mainly	O
through	O
cytoplasmic	S-Cellular_component
retention	O
by	O
IkappaB	S-Gene_or_gene_product
molecules	O
.	O

Here	O
we	O
present	O
evidence	O
of	O
a	O
second	O
mechanism	O
of	O
regulation	O
acting	O
on	O
NF	B-Complex
-	I-Complex
kappaB	E-Complex
after	O
release	O
from	O
IkappaB	S-Gene_or_gene_product
.	O

In	O
endothelial	O
cells	O
this	O
mechanism	O
involves	O
phosphorylation	O
of	O
the	O
RelA	S-Gene_or_gene_product
subunit	O
of	O
NF	B-Complex
-	I-Complex
kappaB	E-Complex
through	O
a	O
pathway	O
involving	O
activation	O
of	O
protein	B-Gene_or_gene_product
kinase	I-Gene_or_gene_product
Czeta	E-Gene_or_gene_product
(	O
PKCzeta	S-Gene_or_gene_product
)	O
and	O
p21	S-Gene_or_gene_product
(	O
ras	S-Gene_or_gene_product
)	O
.	O

We	O
show	O
that	O
transcriptional	O
activity	O
of	O
RelA	S-Gene_or_gene_product
is	O
dependent	O
on	O
phosphorylation	O
of	O
the	O
N	O
-	O
terminal	O
Rel	S-Gene_or_gene_product
homology	O
domain	O
but	O
not	O
the	O
C	O
-	O
terminal	O
transactivation	O
domain	O
.	O

Inhibition	O
of	O
phosphorylation	O
by	O
dominant	O
negative	O
mutants	O
of	O
PKCzeta	S-Gene_or_gene_product
or	O
p21	S-Gene_or_gene_product
(	O
ras	S-Gene_or_gene_product
)	O
results	O
in	O
loss	O
of	O
RelA	S-Gene_or_gene_product
transcriptional	O
activity	O
without	O
interfering	O
with	O
DNA	O
binding	O
.	O

Raf	S-Gene_or_gene_product
/	O
MEK	S-Gene_or_gene_product
,	O
small	O
GTPases	O
,	O
phosphatidylinositol	B-Gene_or_gene_product
3	I-Gene_or_gene_product
-	I-Gene_or_gene_product
kinase	E-Gene_or_gene_product
,	O
and	O
stress	B-Gene_or_gene_product
-	I-Gene_or_gene_product
activated	I-Gene_or_gene_product
protein	I-Gene_or_gene_product
kinase	E-Gene_or_gene_product
pathways	O
are	O
not	O
involved	O
in	O
this	O
mechanism	O
of	O
regulation	O
.	O

Cloning	O
and	O
characterization	O
of	O
retinol	B-Gene_or_gene_product
dehydrogenase	E-Gene_or_gene_product
transcripts	O
expressed	O
in	O
human	O
epidermal	O
keratinocytes	O
.	O

The	O
normal	O
growth	O
and	O
differentiation	O
of	O
the	O
epidermis	O
require	O
an	O
adequate	O
supply	O
of	O
vitamin	B-Simple_chemical
A	E-Simple_chemical
.	O

The	O
active	O
form	O
of	O
vitamin	B-Simple_chemical
A	E-Simple_chemical
for	O
normal	O
epidermal	O
homeostasis	O
is	O
retinoic	B-Simple_chemical
acid	E-Simple_chemical
(	O
RA	S-Simple_chemical
)	O
.	O

Retinoic	B-Simple_chemical
acid	E-Simple_chemical
controls	O
the	O
expression	O
of	O
retinoid	S-Simple_chemical
-	O
responsive	O
genes	O
via	O
interactions	O
of	O
the	O
retinoic	B-Complex
acid	I-Complex
/	I-Complex
nuclear	I-Complex
receptor	E-Complex
complexes	O
at	O
specific	O
DNA	O
sequences	O
in	O
their	O
control	O
regions	O
.	O

The	O
message	O
conveyed	O
by	O
RA	S-Simple_chemical
is	O
likely	O
modulated	O
by	O
the	O
concentration	O
of	O
the	O
ligand	O
available	O
for	O
binding	O
to	O
the	O
receptors	O
.	O

Following	O
the	O
uptake	O
of	O
plasma	O
retinol	S-Simple_chemical
,	O
epidermal	O
keratinocytes	O
synthesize	O
retinoic	B-Simple_chemical
acid	E-Simple_chemical
via	O
two	O
sequential	O
reactions	O
with	O
retinaldehyde	S-Simple_chemical
as	O
an	O
intermediate	O
.	O

Several	O
retinol	B-Gene_or_gene_product
dehydrogenase	E-Gene_or_gene_product
(	O
RDH	S-Gene_or_gene_product
)	O
enzymes	O
,	O
members	O
of	O
the	O
short	B-Gene_or_gene_product
-	I-Gene_or_gene_product
chain	I-Gene_or_gene_product
dehydrogenase	I-Gene_or_gene_product
/	I-Gene_or_gene_product
reductase	E-Gene_or_gene_product
(	O
SDR	S-Gene_or_gene_product
)	O
gene	O
superfamily	O
,	O
catalyze	O
the	O
first	O
and	O
rate	O
-	O
limiting	O
step	O
that	O
generates	O
retinaldehyde	S-Simple_chemical
from	O
retinol	S-Simple_chemical
bound	O
to	O
cellular	B-Gene_or_gene_product
retinol	I-Gene_or_gene_product
-	I-Gene_or_gene_product
binding	I-Gene_or_gene_product
protein	E-Gene_or_gene_product
(	O
holo	O
-	O
CRBP	S-Gene_or_gene_product
)	O
.	O

However	O
,	O
little	O
is	O
known	O
about	O
these	O
enzymes	O
and	O
their	O
genes	O
in	O
the	O
epidermal	O
cells	O
.	O

Our	O
work	O
describes	O
the	O
first	O
member	O
of	O
the	O
RDH	S-Gene_or_gene_product
family	O
found	O
in	O
epidermis	O
.	O

We	O
show	O
that	O
this	O
gene	O
is	O
expressed	O
predominantly	O
in	O
the	O
differentiating	O
spinous	O
layers	O
and	O
that	O
it	O
is	O
under	O
positive	O
,	O
feed	O
-	O
forward	O
regulation	O
by	O
retinoic	B-Simple_chemical
acid	E-Simple_chemical
.	O

It	O
encodes	O
a	O
protein	O
that	O
,	O
using	O
NAD	B-Simple_chemical
+	E-Simple_chemical
as	O
a	O
preferred	O
cofactor	O
,	O
utilizes	O
free	O
and	O
CRBP	S-Gene_or_gene_product
-	O
bound	O
all	B-Simple_chemical
-	I-Simple_chemical
trans	I-Simple_chemical
-	I-Simple_chemical
retinol	E-Simple_chemical
and	O
steroids	O
as	O
substrates	O
.	O

Signaling	O
by	O
proinflammatory	O
cytokines	O
:	O
oligomerization	O
of	O
TRAF2	S-Gene_or_gene_product
and	O
TRAF6	S-Gene_or_gene_product
is	O
sufficient	O
for	O
JNK	S-Gene_or_gene_product
and	O
IKK	S-Complex
activation	O
and	O
target	O
gene	O
induction	O
via	O
an	O
amino	O
-	O
terminal	O
effector	O
domain	O
.	O

Interleukin	B-Gene_or_gene_product
-	I-Gene_or_gene_product
1	E-Gene_or_gene_product
(	O
IL	B-Gene_or_gene_product
-	I-Gene_or_gene_product
1	E-Gene_or_gene_product
)	O
and	O
tumor	B-Gene_or_gene_product
necrosis	I-Gene_or_gene_product
factor	E-Gene_or_gene_product
(	O
TNF	B-Gene_or_gene_product
-	I-Gene_or_gene_product
alpha	E-Gene_or_gene_product
)	O
stimulate	O
transcription	O
factors	O
AP	B-Gene_or_gene_product
-	I-Gene_or_gene_product
